code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000957,中通客车,0.1,-89.8,,2.35,,6156.76,-78.9,,08-29
002487,大金重工,0.02,-77.78,,0.61,,1047.55,-78.94,,08-28
300253,卫宁健康,0.06,-89.38,,3.74,,8912.3,-78.95,,08-26
002046,轴研科技,-0.02,-79.21,,-0.55,,-742.88,-79.01,,08-16
300552,万集科技,0.07,-84.09,,0.99,,732.22,-79.06,,08-19
600724,宁波富达,0.05,-79.2,,2.96,,7756.65,-79.21,,08-25
002560,通达股份,0.02,-80.0,,0.59,,895.23,-79.31,,08-25
601038,一拖股份,0.03,-79.5,,0.67,,3226.56,-79.62,,08-25
000600,建投能源,0.13,-79.66,,2.09,,23419.74,-79.72,,08-26
000862,银星能源,-0.02,-84.57,,-0.13,,-1461.53,-79.78,,08-18
000810,创维数字,0.05,-80.51,,2.05,,5440.47,-79.81,,08-25
000863,三湘印象,0.07,-85.42,,1.45,,9256.47,-79.91,10派2,08-30
600119,长江投资,0.05,-79.17,,1.52,,1441.49,-80.14,,08-22
600290,华仪电气,0.01,-80.12,,0.25,,1029.8,-80.19,,08-29
002633,申科股份,-0.02,-75.0,,-0.45,,-232.02,-80.47,,08-24
600246,万通地产,0.02,-88.56,,0.77,,5114.38,-80.69,,07-31
000958,东方能源,0.04,-90.91,,1.79,,4656.9,-80.83,,08-24
002369,卓翼科技,0.0,-84.3,,0.1,,181.17,-80.87,,08-25
600408,安泰集团,-0.07,-80.0,,-7.19,,-6701.61,-81.09,,08-31
300111,向日葵,0.01,-80.0,,0.76,,983.69,-81.88,,08-29
600647,同达创业,0.1,-82.06,,3.61,,1351.79,-82.07,,08-26
002213,特尔佳,0.01,-75.0,,0.39,,139.51,-82.18,,08-23
000536,华映科技,0.03,-94.98,,0.55,,7074.09,-82.21,10派1,08-09
002170,芭田股份,0.01,-82.76,,0.55,,1125.55,-82.45,,08-29
000539,粤电力A,0.02,-82.5,,0.55,,12873.57,-82.56,,08-31
000850,华茂股份,0.01,-82.93,,0.28,,1329.55,-82.75,,08-29
600458,时代新材,0.04,-82.61,,0.62,,3073.38,-83.12,,08-25
600962,国投中鲁,0.01,-83.24,,0.2,,161.78,-83.25,,08-26
000592,平潭发展,0.0,-83.5,,0.11,,333.49,-83.26,,08-31
600058,五矿发展,0.02,-83.22,,0.38,,1881.3,-83.27,,08-31
300126,锐奇股份,0.01,-82.14,,0.14,,141.64,-83.49,,08-26
002280,联络互动,0.01,-88.89,,0.51,,3145.39,-83.78,,08-23
600847,*ST万里,-0.01,-83.52,,-0.16,,-109.8,-84.1,,08-30
600238,海南椰岛,-0.02,-80.14,1.91,-0.82,-0.17,-706.46,-84.35,,08-12
300322,硕贝德,0.02,-83.33,,1.33,,789.31,-84.44,,08-11
600077,宋都股份,0.01,-84.62,,0.45,,1605.24,-84.64,,08-25
603729,龙韵股份,0.05,-85.29,,0.43,,349.22,-84.8,,08-30
300557,理工光科,0.02,-89.47,,0.26,,120.29,-84.91,,07-28
000838,财信发展,0.01,-84.92,,0.91,,1491.68,-84.97,,08-25
002263,大东南,-0.0,-85.62,,-0.1,,-270.19,-85.58,,08-25
000572,海马汽车,0.01,-86.05,,0.32,,2437.33,-86.04,,08-26
300354,东华测试,0.0,-86.24,,0.06,,20.49,-86.36,,08-29
600011,华能国际,0.05,-87.8,,1.08,,78757.25,-87.48,,08-02
002506,协鑫集成,0.01,-87.5,,0.57,,2401.27,-87.56,,08-26
000401,冀东水泥,-0.08,-88.08,,-1.12,,-11074.23,-88.06,,08-18
300139,晓程科技,0.0,-90.2,,0.06,,80.57,-88.97,,08-23
000150,宜华健康,0.23,-88.98,,4.23,,10284.89,-88.98,,08-25
600537,亿晶光电,0.03,-87.5,,0.91,,2955.0,-89.38,,08-22
600805,悦达投资,0.01,-89.47,,0.13,,854.54,-89.43,,08-26
601798,蓝科高新,0.01,-90.2,,0.1,,182.79,-89.83,,07-27
000534,万泽股份,0.02,-90.26,,0.63,,875.51,-90.25,,08-16
600241,时代万恒,-0.01,-90.0,,-0.28,,-171.84,-90.45,,08-19
000692,惠天热电,0.01,-90.56,,0.27,,377.16,-90.59,,08-26
600578,京能电力,0.01,-93.33,,0.31,,6331.93,-90.67,,08-30
601058,赛轮金宇,0.01,-88.89,,0.43,,1921.77,-90.76,,08-31
600791,京能置业,0.01,-87.5,,0.21,,322.17,-90.86,,08-26
300218,安利股份,0.01,-90.93,,0.3,,303.9,-90.92,,08-22
000856,冀东装备,0.02,-91.67,,1.66,,490.84,-91.01,,08-16
600784,鲁银投资,0.01,-91.45,,0.36,,572.93,-91.42,,08-19
600397,安源煤业,-0.02,-92.12,,-1.36,,-2000.65,-92.11,,08-26
300163,先锋新材,0.01,-92.12,,0.35,,255.14,-92.14,,08-29
000777,中核科技,0.01,-92.39,,0.18,,230.43,-92.38,,08-29
002072,凯瑞德,0.02,-92.42,,2.81,,273.1,-92.64,,08-19
000815,美利云,-0.01,-90.91,,-0.18,,-349.87,-92.71,,08-25
002299,圣农发展,0.02,-92.72,,0.31,,1787.56,-92.73,,07-25
000791,甘肃电投,-0.01,-93.44,,-0.23,,-1160.7,-92.85,,08-24
002330,得利斯,0.0,-93.13,,0.08,,111.96,-92.99,,08-23
002780,三夫户外,0.0,-95.6,,0.12,,46.5,-93.08,,08-12
600052,浙江广厦,0.04,-92.86,,1.54,,3217.57,-93.42,,08-22
600826,兰生股份,0.11,-93.45,,1.2,,4595.38,-93.49,,08-19
300002,神州泰岳,0.01,-93.67,,0.3,,1531.82,-93.74,,08-29
002579,中京电子,0.01,-96.15,,0.56,,560.32,-93.88,,08-26
002190,成飞集成,0.01,-94.49,,0.16,,282.35,-94.5,,08-18
600128,弘业股份,0.0,-94.67,,0.09,,118.59,-94.67,,08-31
600310,桂东电力,0.01,-95.09,,0.21,,552.16,-95.11,,08-18
601808,中海油服,-0.08,-95.45,,-1.06,,-36951.21,-95.6,,08-24
000619,海螺型材,0.01,-95.87,,0.1,,233.38,-95.88,,08-22
300449,汉邦高科,0.01,-92.31,,0.11,,71.67,-95.96,,08-25
300234,开尔新材,0.0,-96.5,,0.06,,61.62,-95.98,,08-04
600129,太极集团,0.08,-96.4,,2.71,,3474.79,-96.4,,08-05
600506,香梨股份,-0.0,-95.83,,-0.05,,-12.83,-96.44,,08-19
002399,海普瑞,0.01,-97.14,,0.09,,745.01,-97.15,,08-19
002199,东晶电子,-0.01,-97.37,,-0.36,,-165.14,-97.38,,08-24
300458,全志科技,0.01,-98.79,,0.08,,168.98,-97.44,,08-29
600855,航天长峰,0.0,-98.77,,0.01,,12.43,-98.85,,08-22
600725,ST云维,0.0,-100.37,,1.37,,211.15,-100.75,,08-16
600321,国栋建设,0.0,-101.11,,0.04,,110.03,-100.84,,07-26
601028,玉龙股份,-0.0,-100.75,,-0.01,,-26.29,-100.95,,08-26
600387,海越股份,0.0,-101.88,,0.09,,101.88,-101.63,,08-18
300682,朗新科技,0.0,-101.65,,0.11,,89.74,-101.64,,08-30
600302,标准股份,0.0,-101.63,,0.04,,49.58,-101.67,,08-31
600227,赤天化,0.0,-101.13,,0.06,,298.7,-102.08,,08-25
000922,*ST佳电,0.01,-102.33,,0.38,,550.79,-102.38,,08-29
600169,太原重工,0.01,-102.29,,0.35,,1439.5,-102.43,,08-26
600100,同方股份,-0.04,-102.43,,-0.56,,-12066.41,-102.43,,08-29
300402,宝色股份,0.01,-102.69,,0.26,,156.24,-102.7,,08-29
002439,启明星辰,,,,-0.01,,-15.74,-102.76,,08-03
002647,民盛金科,0.0,-101.63,,0.1,,112.07,-102.77,,08-24
601106,*ST一重,0.0,-102.89,,0.21,,1960.35,-102.89,,08-18
300105,龙源技术,,,,0.07,,130.08,-102.96,,08-11
600117,西宁特钢,0.01,-102.04,,0.38,,1085.56,-103.01,,08-16
002052,同洲电子,0.0,-103.08,,0.23,,207.96,-103.06,,08-25
002333,罗普斯金,-0.01,-103.62,,-0.34,,-527.3,-103.63,,08-26
600876,洛阳玻璃,0.0,-104.48,,0.22,,117.8,-104.58,,08-30
002490,*ST墨龙,0.01,-104.8,,0.39,,702.07,-104.8,,08-24
000721,西安饮食,-0.0,-105.26,,-0.16,,-109.04,-105.22,,08-26
300313,天山生物,0.01,-105.61,,0.46,,167.97,-105.61,,08-12
600539,狮头股份,0.01,-106.15,,0.35,,165.01,-106.13,,08-05
000837,秦川机床,0.01,-106.66,,0.13,,366.07,-106.63,,08-31
000519,中兵红箭,-0.0,-104.86,,-0.03,,-197.63,-106.64,,08-28
002428,云南锗业,0.0,-107.14,,0.18,,260.02,-107.12,,08-18
600610,中毅达,0.0,-107.69,,0.1,,117.36,-107.73,,08-28
600311,荣华实业,0.01,-107.94,,0.4,,328.24,-107.81,,08-22
300167,迪威视讯,0.0,-107.4,,0.15,,111.04,-107.97,,08-18
600027,华电国际,-0.02,-107.87,,-0.5,,-21186.0,-108.04,,08-31
002016,世荣兆业,-0.01,-108.47,,-0.64,,-1133.22,-108.48,,08-30
300161,华中数控,0.02,-108.09,,0.28,,307.97,-108.55,,08-23
300399,京天利,-0.01,-107.69,,-0.41,,-176.66,-108.68,,08-25
600319,亚星化学,0.02,-110.67,,67.24,,744.47,-110.46,,08-30
000543,皖能电力,-0.03,-110.56,,-0.51,,-5469.68,-110.55,,08-31
000798,中水渔业,0.01,-111.13,,0.38,,270.0,-111.07,,08-11
603886,元祖股份,0.01,-105.88,,0.32,,343.02,-111.15,,08-19
002240,威华股份,0.02,-112.23,,0.55,,777.87,-112.21,,07-27
600573,惠泉啤酒,0.01,-111.43,,0.18,,200.77,-112.28,,08-25
002227,奥特迅,0.0,-112.4,,0.13,,105.64,-112.38,,08-30
601616,广电电气,0.01,-112.94,,0.4,,929.08,-112.99,,08-19
600255,梦舟股份,0.0,-113.33,,0.23,,773.66,-113.0,,08-30
300345,红宇新材,-0.0,-112.0,,-0.18,,-152.06,-113.57,,08-26
000005,世纪星源,-0.02,-114.0,,-1.39,,-1775.73,-113.98,,08-26
600696,*ST匹凸,0.02,-118.18,,11.52,,543.29,-114.02,,07-21
600375,华菱星马,0.05,-113.51,,1.11,,3016.18,-114.82,,07-25
001896,豫能控股,-0.04,-111.64,,-0.82,,-4881.48,-115.16,,08-31
601958,金钼股份,0.01,-116.67,,0.12,,1532.53,-115.82,,08-29
002178,延华智能,-0.01,-120.0,,-0.53,,-616.47,-115.97,,08-29
000589,黔轮胎A,0.01,-115.38,,0.23,,835.11,-116.5,,08-30
600691,阳煤化工,0.03,-117.88,,1.64,,6101.28,-117.89,,08-25
000659,*ST中富,0.01,-118.62,,2.13,,1037.02,-118.53,,08-30
000829,天音控股,0.01,-131.25,,0.26,,579.96,-118.72,,08-31
300448,浩云科技,0.04,-121.05,,1.08,,725.85,-119.29,,08-18
600714,金瑞矿业,0.03,-120.31,,1.58,,938.34,-120.29,,08-26
300224,正海磁材,-0.02,-114.29,,-0.53,,-1496.94,-120.54,,08-15
600237,铜峰电子,0.01,-120.82,,0.52,,632.25,-120.82,,08-19
000929,兰州黄河,0.04,-122.14,,0.97,,707.71,-122.13,,07-28
603227,雪峰科技,-0.0,-112.5,,-0.21,,-230.65,-122.25,,08-23
600654,*ST中安,-0.04,-121.05,,-1.88,,-5564.47,-122.34,,08-25
600546,山煤国际,0.05,-122.73,,2.46,,10009.52,-122.63,,08-29
600740,山西焦化,0.03,-123.05,,0.97,,1989.03,-123.03,,08-15
600159,大龙地产,-0.03,-123.15,,-0.95,,-2103.19,-123.18,,08-30
002302,西部建设,-0.02,-128.57,,-0.43,,-1836.07,-123.8,,08-21
002378,章源钨业,0.01,-150.0,,0.26,,515.91,-123.94,,08-29
000877,天山股份,0.03,-124.58,,0.43,,2550.73,-124.55,,08-18
601919,中远海控,0.18,-125.35,,9.59,,186346.68,-125.85,,08-31
002212,南洋股份,-0.01,-111.11,,-0.16,,-1171.61,-126.48,,08-29
600072,中船科技,0.02,-116.98,,0.37,,1341.48,-126.54,,08-31
300404,博济医药,0.0,-126.98,,0.11,,45.93,-127.37,,08-29
002417,三元达,0.06,-127.27,,4.65,,1654.52,-128.2,,08-24
000966,长源电力,-0.08,-129.48,,-2.63,,-9015.5,-129.5,,08-21
601969,海南矿业,0.02,-129.09,,0.65,,3080.56,-129.96,,08-31
600403,*ST大有,0.12,-130.19,,4.28,,28972.79,-130.19,,08-18
600721,百花村,0.11,-118.85,,1.91,,4410.24,-130.38,,08-16
000835,长城动漫,0.09,-130.15,,7.91,,2923.76,-130.89,,08-31
000801,四川九洲,-0.02,-131.59,,-0.82,,-1912.28,-131.6,,08-31
000819,岳阳兴长,-0.02,-130.16,,-0.73,,-512.0,-131.63,,08-22
600476,湘邮科技,0.01,-132.44,,0.69,,137.32,-132.57,,08-15
603322,超讯通信,-0.04,-125.0,,-0.65,,-310.76,-132.73,,08-26
000800,一汽轿车,0.17,-132.74,,3.46,,27045.68,-132.74,,08-30
002114,罗平锌电,0.02,-122.22,,0.48,,779.6,-133.0,,08-22
600682,南京新百,0.08,-125.0,,2.59,,8872.64,-133.16,,08-31
300491,通合科技,-0.05,-119.23,,-1.54,,-628.9,-133.52,,08-18
603029,天鹅股份,-0.03,-127.27,,-0.41,,-292.67,-134.15,,08-25
300164,通源石油,0.01,-131.83,,0.27,,407.85,-134.88,,08-11
000505,珠江控股,0.04,-136.36,,23.37,,1722.61,-136.36,,08-25
000014,沙河股份,0.02,-137.84,,0.54,,394.7,-137.77,,08-31
603800,道森股份,0.06,-138.07,,1.3,,1186.67,-138.48,,08-26
002339,积成电子,-0.02,-140.0,,-0.51,,-778.38,-138.79,,08-24
300128,锦富技术,0.02,-122.19,2.35,0.71,-0.12,1396.46,-138.96,,08-18
002386,天原集团,0.04,-140.0,,0.64,,2620.59,-140.39,,07-25
300562,乐心医疗,-0.08,-109.88,,-2.94,,-1482.36,-141.61,,08-17
300235,方直科技,-0.01,-140.72,,-0.44,,-204.16,-141.97,,08-25
000557,西部创业,0.02,-138.37,,0.63,,2481.63,-142.1,,08-25
600091,ST明科,0.03,-137.5,,1.65,,1481.03,-143.04,,08-30
000595,*ST宝实,0.02,-122.67,,1.91,,1236.57,-144.46,,08-31
002458,益生股份,-0.36,-143.37,,-8.47,,-12018.1,-144.52,,08-30
000968,蓝焰控股,0.29,-126.76,,16.68,,24969.08,-144.85,,08-11
000782,美达股份,0.02,-150.0,,0.86,,1011.7,-146.25,,08-29
002064,华峰氨纶,0.11,-144.0,,6.19,,19253.3,-146.59,,08-26
300551,古鳌科技,-0.09,-135.05,,-1.34,,-682.5,-146.77,,08-25
600983,惠而浦,-0.11,-145.83,,-2.14,,-8587.47,-147.62,,08-31
000045,深纺织A,0.03,-150.0,,0.61,,1445.78,-148.04,,08-26
000655,金岭矿业,0.1,-148.0,,2.17,,5735.08,-148.24,,08-26
300523,辰安科技,-0.05,-122.73,,-0.82,,-648.1,-148.67,,08-09
300359,全通教育,-0.03,-150.0,,-0.89,,-1785.8,-149.73,,08-25
000629,*ST钒钛,0.05,-149.69,,11.43,,41584.48,-149.73,,08-15
603536,惠发股份,0.19,-151.35,,4.06,,1668.67,-149.99,,08-24
600083,博信股份,-0.01,-150.0,,-2.53,,-138.72,-151.75,,08-31
002715,登云股份,0.03,-157.6,,0.25,,264.86,-152.38,,08-30
002568,百润股份,0.08,-150.0,,4.77,,7817.48,-153.96,,08-18
000953,*ST河化,0.08,-156.31,,,,2399.2,-156.3,,08-31
002755,东方新星,0.02,-157.5,,0.46,,235.38,-156.87,,08-18
600753,东方银星,0.02,-157.14,,1.42,,204.3,-157.43,,07-29
603333,明星电缆,0.02,-158.14,,0.74,,1040.53,-158.22,,07-18
600815,*ST厦工,0.15,-160.0,,29.62,,14008.18,-159.53,,08-30
000780,*ST平能,0.13,-159.09,,3.25,,13559.77,-160.2,,08-30
600189,吉林森工,-0.12,-163.16,,-2.62,,-3639.26,-160.75,,07-29
300228,富瑞特装,0.09,-160.0,,2.43,,4380.78,-161.26,,08-29
600844,*ST丹科,0.05,-151.56,,2.5,,4699.83,-167.37,,08-26
600359,新农开发,0.11,-164.71,,6.29,,4288.35,-168.11,,08-31
002115,三维通信,0.04,-170.77,,1.82,,1700.28,-170.74,,08-23
300022,吉峰农机,-0.04,-171.5,,-7.01,,-1706.03,-171.46,,08-29
002528,英飞拓,0.03,-163.48,,0.92,,2639.79,-171.81,,08-23
600396,金山股份,-0.09,-172.46,,-3.62,,-12831.53,-172.5,,08-12
002526,山东矿机,0.03,-172.92,,0.88,,1497.17,-172.98,,08-18
000831,五矿稀土,0.03,-172.7,,1.32,,2641.96,-173.23,,08-15
002112,三变科技,-0.15,-175.0,,-6.22,,-3047.27,-173.88,,08-30
600599,熊猫金控,0.06,-175.2,,1.31,,936.53,-175.67,,08-30
002309,中利集团,0.06,-166.67,,0.67,,3841.01,-175.69,,08-25
600469,风神股份,-0.2,-178.13,,-4.7,,-11249.91,-178.05,,08-30
000007,全新好,0.06,-152.55,,5.52,,2104.41,-178.92,,08-31
600540,*ST新赛,0.01,-180.13,,0.95,,587.89,-180.12,,08-29
600385,山东金泰,-0.02,-200.0,,-3.5,,-262.12,-181.5,,08-16
600444,国机通用,0.07,-181.4,,3.28,,1025.32,-181.54,,08-23
300275,梅安森,0.15,-178.95,,4.82,,2527.4,-181.71,,08-29
002642,荣之联,-0.03,-182.08,,-0.58,,-2201.89,-181.85,,08-18
600152,维科精华,0.13,-182.15,,6.45,,3675.47,-182.2,,08-29
601099,太平洋,-0.02,-154.55,,-1.05,,-12319.9,-184.21,,08-26
002608,江苏国信,0.26,-109.56,,5.13,,85902.86,-184.31,,08-30
002485,希努尔,-0.07,-180.56,,-1.18,,-2320.25,-185.07,,08-19
002313,日海通讯,0.09,-190.0,,0.89,,2870.96,-187.94,,08-05
002760,凤形股份,-0.11,-191.67,,-1.71,,-967.98,-188.04,,07-22
601558,*ST锐电,0.07,-187.5,,30.98,,43385.83,-188.77,,08-30
603000,人民网,-0.03,-200.0,,-1.05,,-2860.99,-190.62,,08-31
300380,安硕信息,-0.05,-200.0,,-1.78,,-690.48,-191.76,,08-22
600877,*ST嘉陵,0.11,-191.71,,,,7528.98,-191.76,,08-31
600225,*ST松江,0.48,-191.92,,27.07,,44752.48,-192.04,,08-05
300486,东杰智能,0.19,-190.48,,4.26,,2704.64,-193.69,,08-29
300397,天和防务,0.08,-193.92,,1.75,,2036.69,-193.85,,08-18
600695,绿庭投资,0.02,-200.0,,1.76,,1284.14,-193.88,,08-29
002207,*ST准油,0.18,-194.74,,11.93,,4347.25,-193.96,,08-25
002857,三晖电气,0.01,-200.0,,0.21,,49.88,-196.96,,08-21
600361,华联综超,0.1,-190.91,,2.61,,6915.85,-198.2,,08-18
000932,*ST华菱,0.32,-201.12,,14.24,,95626.17,-201.13,,08-12
002147,新光圆成,0.03,-187.67,,0.5,,3704.1,-202.22,10派5转3,08-22
000779,三毛派神,0.19,-205.56,,14.78,,3493.45,-204.51,,08-16
002200,云投生态,-0.15,-208.76,,-3.29,,-2739.57,-208.99,,08-26
600875,东方电气,0.16,-206.67,,1.77,,37708.79,-210.37,,08-31
600777,新潮能源,0.01,-125.0,1.34,0.74,,4073.69,-210.73,,08-23
002575,群兴玩具,-0.02,-213.68,,-1.41,,-1270.18,-213.39,,08-30
600243,青海华鼎,0.11,-218.79,,2.64,,4637.64,-214.18,,08-22
600150,中国船舶,-0.01,-216.67,,-0.13,,-1973.95,-215.53,,08-26
002234,民和股份,-0.6,-217.65,,-19.44,,-18254.52,-218.13,,08-23
000520,长航凤凰,0.02,-219.23,,6.83,,1880.16,-218.86,,08-31
000584,哈工智能,0.06,-218.9,,2.59,,3973.3,-218.9,,08-03
002571,*ST德力,0.08,-221.67,,2.12,,3146.91,-221.6,,08-22
002167,东方锆业,0.03,-250.0,,1.45,,1571.3,-221.88,,08-30
601866,中远海发,0.09,-225.42,,7.69,,105468.94,-225.43,,08-31
000004,国农科技,-0.04,-226.12,,-3.18,,-377.21,-226.34,,08-31
002044,美年健康,0.01,-200.0,,0.86,,2852.09,-227.03,,08-29
600581,八一钢铁,0.52,-226.83,,16.73,,40145.38,-227.93,,08-26
603399,新华龙,0.12,-233.33,,3.19,,6087.55,-228.87,,08-31
300675,建科院,0.03,-231.58,,1.15,,329.66,-231.4,,08-29
002529,海源机械,0.1,-232.8,,1.65,,2603.5,-232.98,,08-24
000157,中联重科,0.15,-236.36,,3.02,,113155.92,-235.27,,08-31
601113,华鼎股份,0.03,-250.0,,0.84,,2318.89,-235.36,,08-31
002671,龙泉股份,-0.08,-233.33,,-1.92,,-3921.66,-236.34,,08-29
002077,大港股份,-0.03,-200.0,,-0.39,,-1499.6,-240.52,,08-16
600339,中油工程,0.11,-115.52,,2.64,,57487.85,-245.41,,08-30
000868,安凯客车,-0.04,-233.33,,-2.2,,-2878.4,-249.89,,08-22
000893,东凌国际,-0.03,-254.86,,-0.48,,-2049.88,-255.01,,08-26
000760,斯太尔,0.15,-250.0,,5.78,,12047.68,-255.03,,08-31
000897,津滨发展,-0.02,-256.58,,-3.01,,-3853.29,-256.71,,08-31
000586,汇源通信,-0.01,-266.67,,-0.45,,-104.88,-257.32,,08-25
000792,盐湖股份,-0.19,-205.75,,-2.16,,-52250.26,-258.64,,08-31
000010,美丽生态,-0.06,-273.21,,-2.08,,-4556.03,-273.09,,08-29
002430,杭氧股份,0.12,-271.43,,2.87,,9833.8,-275.24,,08-19
600665,天地源,0.12,-279.85,,3.6,,10489.38,-279.95,,08-24
002702,海欣食品,-0.04,-206.53,,-2.23,,-1726.13,-280.93,,08-05
600306,商业城,0.8,-281.5,,103.05,,14227.06,-281.89,,08-24
300134,大富科技,-0.12,-271.43,,-1.53,,-8848.63,-283.66,,08-09
002667,鞍重股份,0.11,-283.33,,1.98,,1474.6,-284.67,,08-24
600898,国美通讯,-0.06,-285.15,,-3.88,,-1415.67,-284.76,,08-19
300407,凯发电气,-0.07,-275.0,,-2.25,,-2029.07,-287.14,,08-26
600354,敦煌种业,0.37,-287.79,,19.54,,19399.13,-287.86,,08-31
000731,四川美丰,0.14,-289.62,,3.4,,8532.68,-289.54,,08-16
600130,波导股份,-0.04,-300.0,,-2.97,,-2915.71,-291.27,,08-29
002337,赛象科技,0.08,-300.0,,3.86,,4660.38,-295.06,,08-23
600710,ST常林,0.13,-200.0,,4.35,,16462.3,-295.46,,08-12
000610,西安旅游,-0.03,-296.79,,-0.91,,-726.73,-296.33,,08-19
600689,上海三毛,0.17,-300.0,2.35,7.71,,3453.46,-298.65,,08-31
600322,天房发展,0.16,-299.12,,4.11,,17478.99,-298.99,,08-29
000678,襄阳轴承,0.01,-269.17,,0.36,,466.43,-299.61,,08-30
600758,红阳能源,0.34,-303.11,,8.34,,45033.9,-300.6,,08-18
600151,航天机电,-0.14,-279.51,,-3.31,,-19852.25,-306.0,,08-25
000039,中集集团,0.26,-276.87,10.01,2.76,-0.22,79689.8,-310.8,,08-29
600121,*ST郑煤,0.4,-310.53,,13.5,,40584.54,-310.84,,08-26
002109,兴化股份,0.14,-209.45,,3.15,,10006.25,-314.41,,08-18
600870,厦华电子,-0.01,-321.74,,-19.57,,-265.04,-317.74,,08-30
000759,中百集团,0.2,-322.22,,4.48,,13621.12,-318.09,,07-29
000048,康达尔,-0.08,-318.13,,-4.47,,-3198.37,-318.37,,08-30
002070,*ST众和,-0.11,-321.18,,-4.46,,-6901.4,-321.11,,08-29
300104,乐视网,-0.32,-313.33,,-5.35,,-63676.56,-323.91,,08-29
600179,安通控股,0.22,-184.62,,8.92,,22843.6,-325.87,,08-16
002613,北玻股份,-0.03,-279.87,,-1.74,,-2596.72,-333.21,,08-18
600732,ST新梅,0.16,-333.38,,16.91,,7148.39,-333.33,,08-22
002024,苏宁云商,0.03,-250.0,,0.44,,29149.6,-340.53,,08-31
600313,农发种业,-0.02,-345.95,,-1.16,,-1972.55,-344.91,,08-26
002211,宏达新材,0.04,-357.35,,1.93,,1513.51,-356.85,,08-24
300056,三维丝,-0.49,-345.0,,-11.99,,-18717.69,-360.69,,08-25
300191,潜能恒信,-0.05,-360.73,,-1.34,,-1595.11,-361.17,,08-26
300155,安居宝,-0.02,-300.0,,-0.73,,-828.59,-365.62,,08-29
600449,宁夏建材,0.24,-377.46,,2.65,,11324.16,-373.94,,08-18
000158,常山股份,0.04,-377.93,,0.89,,5123.24,-377.87,,08-30
600123,兰花科创,0.45,-380.08,,5.74,,51070.62,-380.08,,08-15
002576,通达动力,0.11,-380.99,,2.07,,1781.71,-381.21,,08-22
000717,韶钢松山,0.27,-383.83,,82.91,,64964.78,-383.91,,07-29
600262,北方股份,0.13,-388.94,,2.08,,2131.25,-388.58,,08-22
600759,洲际油气,-0.02,-387.84,,-0.9,,-4828.12,-388.64,,08-26
000859,国风塑业,0.03,-390.18,,1.68,,2400.45,-389.13,,08-17
601226,华电重工,-0.03,-402.65,,-1.14,,-3946.81,-401.44,,08-30
002476,宝莫股份,-0.08,-407.17,,-4.9,,-4720.93,-407.54,,08-19
000762,西藏矿业,-0.06,-395.28,,-1.55,,-3261.17,-408.77,,08-30
600242,中昌数据,0.14,-304.41,,4.15,,5803.98,-410.35,,08-31
600794,保税科技,-0.07,-411.74,,-4.41,,-8691.94,-422.22,,08-15
000606,神州易桥,-0.05,-330.73,,-1.39,,-3851.47,-423.39,,08-16
000806,银河生物,-0.02,-427.12,,-1.04,,-2117.34,-427.32,,08-26
002162,悦心健康,0.01,-427.27,,1.49,,1225.23,-430.44,,08-03
000816,智慧农业,-0.04,-434.86,,-1.56,,-5175.08,-433.13,,08-26
600730,中国高科,0.13,-437.84,,3.67,,7313.33,-436.0,,08-31
601101,昊华能源,0.4,-433.33,,6.95,,48036.21,-436.32,,08-23
300028,金亚科技,-0.07,-448.66,,-7.13,,-2243.07,-447.04,,08-29
300334,津膜科技,-0.08,-500.0,,-1.61,,-2119.96,-467.93,,08-25
300309,吉艾科技,0.06,-400.0,,2.16,,3049.51,-475.54,,08-19
002068,黑猫股份,0.35,-488.89,,10.06,,21532.83,-477.04,,08-22
000017,深中华A,-0.0,-487.5,,-12.51,,-169.14,-477.24,,08-30
002564,天沃科技,0.12,-481.99,,3.58,,9058.57,-480.68,,08-11
002656,摩登大道,0.25,-377.78,,5.59,,10528.75,-485.24,,08-30
000518,四环生物,0.02,-485.42,,3.29,,1909.29,-488.52,,08-31
600836,界龙实业,-0.02,-480.0,,-1.49,,-1275.54,-495.61,,08-19
600155,宝硕股份,0.09,-212.5,,0.99,,14799.58,-496.69,,08-30
002005,德豪润达,-0.05,-581.0,,-1.16,,-6716.18,-518.81,,08-30
000416,民生控股,0.03,-521.88,,1.64,,1435.77,-519.87,,08-10
002442,龙星化工,0.08,-523.5,,3.68,,4063.78,-524.06,,08-11
002180,纳思达,-1.02,-543.43,,-79.68,,-101539.35,-536.57,,08-31
600146,商赢环球,0.11,-293.22,,1.85,,5356.26,-557.32,,08-29
600355,精伦电子,-0.02,-550.0,,-2.18,,-884.87,-561.53,,08-21
000820,神雾节能,0.33,-320.0,,24.85,,20772.69,-570.45,,08-30
600231,凌钢股份,0.16,-633.33,,7.48,,40509.68,-608.08,,07-22
600967,内蒙一机,0.12,-346.81,,2.67,,19616.48,-610.94,,08-29
600880,博瑞传播,-0.03,-616.67,,-0.85,,-3050.98,-613.83,,07-29
600234,ST山水,-0.06,-700.0,,-12.59,,-1144.06,-614.39,,08-30
600990,四创电子,-0.28,-553.02,,-2.51,,-4322.72,-615.62,,08-26
600603,广汇物流,0.2,-280.67,,2.25,,11189.28,-619.22,10转4,08-15
600392,盛和资源,0.11,-557.55,,3.88,,13459.07,-682.82,,08-18
600793,宜宾纸业,1.25,-701.25,,110.68,,13194.31,-701.22,,08-19
